propulso_id	lat	lng	delta_time	date	time
137a0f8fa02c4da	46.363660	-72.529530	-939	2023-06-09	20:11:32
137a0f8fa02c4da	46.363667	-72.529526	-939	2023-06-09	20:11:32
487f321a391ad5d	46.346533	-72.538927	0	2023-06-09	20:11:32
931f192516cbe5d	46.349580	-72.546523	0	2023-06-09	20:11:33
d23ce33c9e6bfd7	46.339710	-72.541310	0	2023-06-09	20:11:34
d23ce33c9e6bfd7	46.339710	-72.541300	0	2023-06-09	20:11:34
c9df3b3034b1d1b	46.351498	-72.579051	190	2023-06-09	20:11:37
c65d6b61930cbd6	46.345510	-72.589480	628	2023-06-09	20:11:38
931f192516cbe5d	46.350267	-72.547295	0	2023-06-09	20:11:40
931f192516cbe5d	46.350690	-72.547770	0	2023-06-09	20:11:40
137a0f8fa02c4da	46.363650	-72.529520	-948	2023-06-09	20:11:41
c2253c6763149e8	46.342280	-72.542350	0	2023-06-09	20:11:42
931f192516cbe5d	46.350439	-72.547510	0	2023-06-09	20:11:42
d23ce33c9e6bfd7	46.339720	-72.541310	0	2023-06-09	20:11:43
931f192516cbe5d	46.353440	-72.551160	1	2023-06-09	20:11:44
931f192516cbe5d	46.350696	-72.547810	0	2023-06-09	20:11:45
37fb8ace923173e	46.343658	-72.541502	0	2023-06-09	20:11:46
4471dfd8ba069ff	46.345110	-72.547670	-18	2023-06-09	20:11:47
931f192516cbe5d	46.350996	-72.548153	-3	2023-06-09	20:11:48
c65d6b61930cbd6	46.345520	-72.589480	618	2023-06-09	20:11:48
931f192516cbe5d	46.352060	-72.549510	-5	2023-06-09	20:11:50
d23ce33c9e6bfd7	46.339730	-72.541240	0	2023-06-09	20:11:51
931f192516cbe5d	46.351254	-72.548540	-6	2023-06-09	20:11:51
faac032cc2115c3	46.346760	-72.546170	0	2023-06-09	20:11:53
931f192516cbe5d	46.352570	-72.550160	-8	2023-06-09	20:11:53
d23ce33c9e6bfd7	46.339740	-72.541300	0	2023-06-09	20:11:54
d23ce33c9e6bfd7	46.339740	-72.541310	0	2023-06-09	20:11:54
931f192516cbe5d	46.351554	-72.548883	-9	2023-06-09	20:11:54
e72c217c5f07944	46.339270	-72.544820	0	2023-06-09	20:11:54
e72c217c5f07944	46.339272	-72.544820	0	2023-06-09	20:11:54
9b7c8128585fb40	46.386359	-72.643554	1352	2023-06-09	20:11:55
931f192516cbe5d	46.351855	-72.549269	-12	2023-06-09	20:11:57
4471dfd8ba069ff	46.345100	-72.547710	-28	2023-06-09	20:11:57
c9df3b3034b1d1b	46.350006	-72.574815	169	2023-06-09	20:11:58
c65d6b61930cbd6	46.345562	-72.589450	608	2023-06-09	20:11:58
c65d6b61930cbd6	46.345560	-72.589450	608	2023-06-09	20:11:58
931f192516cbe5d	46.351880	-72.549290	-14	2023-06-09	20:11:59
931f192516cbe5d	46.352069	-72.549527	-14	2023-06-09	20:11:59
137a0f8fa02c4da	46.362860	-72.526180	-968	2023-06-09	20:12:01
137a0f8fa02c4da	46.362861	-72.526174	-968	2023-06-09	20:12:01
085a6ac6917b3fe	46.343143	-72.548540	0	2023-06-09	20:12:01
d23ce33c9e6bfd7	46.339750	-72.541260	0	2023-06-09	20:12:03
d23ce33c9e6bfd7	46.339750	-72.541250	0	2023-06-09	20:12:03
931f192516cbe5d	46.352541	-72.550128	-19	2023-06-09	20:12:04
931f192516cbe5d	46.352799	-72.550385	-21	2023-06-09	20:12:06
b86a4f90b34abe0	46.352665	-72.543130	0	2023-06-09	20:12:07
b86a4f90b34abe0	46.352660	-72.543140	0	2023-06-09	20:12:07
931f192516cbe5d	46.352971	-72.550642	-23	2023-06-09	20:12:08
a7b5bc86793449a	46.350334	-72.538521	0	2023-06-09	20:12:09
a7b5bc86793449a	46.350330	-72.538530	0	2023-06-09	20:12:09
4471dfd8ba069ff	46.345100	-72.547699	-41	2023-06-09	20:12:10
931f192516cbe5d	46.353271	-72.550986	-26	2023-06-09	20:12:11
6836e9bb1170f25	46.345100	-72.547730	-1581	2023-06-09	20:12:13
a7b5bc86793449a	46.350270	-72.538550	0	2023-06-09	20:12:13
931f192516cbe5d	46.353443	-72.551200	-28	2023-06-09	20:12:13
4471dfd8ba069ff	46.345100	-72.547730	-45	2023-06-09	20:12:14
931f192516cbe5d	46.351020	-72.548140	-32	2023-06-09	20:12:17
931f192516cbe5d	46.353710	-72.551470	-32	2023-06-09	20:12:17
931f192516cbe5d	46.353657	-72.551458	-33	2023-06-09	20:12:18
931f192516cbe5d	46.354000	-72.551810	-36	2023-06-09	20:12:21
931f192516cbe5d	46.353657	-72.551415	-37	2023-06-09	20:12:22
4471dfd8ba069ff	46.345100	-72.547740	-54	2023-06-09	20:12:23
6836e9bb1170f25	46.345100	-72.547740	-1592	2023-06-09	20:12:24
a7b5bc86793449a	46.350280	-72.538560	0	2023-06-09	20:12:24
b2f1c209e8bee67	46.350439	-72.542896	0	2023-06-09	20:12:27
931f192516cbe5d	46.353620	-72.551390	-42	2023-06-09	20:12:27
c65d6b61930cbd6	46.346626	-72.587270	574	2023-06-09	20:12:32
c65d6b61930cbd6	46.346620	-72.587270	574	2023-06-09	20:12:32
b1448cf6a83a2ca	46.327221	-72.561028	-536	2023-06-09	20:12:32
931f192516cbe5d	46.356030	-72.554240	-49	2023-06-09	20:12:34
931f192516cbe5d	46.353743	-72.551501	-50	2023-06-09	20:12:35
931f192516cbe5d	46.355120	-72.553240	-50	2023-06-09	20:12:35
931f192516cbe5d	46.354450	-72.552400	-51	2023-06-09	20:12:36
931f192516cbe5d	46.353310	-72.550970	-52	2023-06-09	20:12:37
931f192516cbe5d	46.353829	-72.551630	-52	2023-06-09	20:12:37
e1907616969ff52	46.343170	-72.541920	0	2023-06-09	20:12:37
e1907616969ff52	46.343170	-72.541916	0	2023-06-09	20:12:37
931f192516cbe5d	46.354001	-72.551844	-55	2023-06-09	20:12:40
6836e9bb1170f25	46.345100	-72.547710	-1609	2023-06-09	20:12:41
931f192516cbe5d	46.354473	-72.552402	-60	2023-06-09	20:12:45
e1907616969ff52	46.343180	-72.541930	0	2023-06-09	20:12:47
085a6ac6917b3fe	46.344473	-72.545493	0	2023-06-09	20:12:47
931f192516cbe5d	46.354816	-72.552788	-66	2023-06-09	20:12:51
6a778fab861512d	46.343135	-72.545850	0	2023-06-09	20:12:52
137a0f8fa02c4da	46.362850	-72.526170	-1019	2023-06-09	20:12:52
137a0f8fa02c4da	46.362850	-72.526190	-1019	2023-06-09	20:12:52
931f192516cbe5d	46.355159	-72.553217	-67	2023-06-09	20:12:52
931f192516cbe5d	46.356230	-72.554580	-68	2023-06-09	20:12:53
d23ce33c9e6bfd7	46.339756	-72.541245	0	2023-06-09	20:12:54
d23ce33c9e6bfd7	46.339760	-72.541260	0	2023-06-09	20:12:54
931f192516cbe5d	46.355460	-72.553604	-69	2023-06-09	20:12:54
931f192516cbe5d	46.357830	-72.556510	-70	2023-06-09	20:12:55
931f192516cbe5d	46.355717	-72.553990	-72	2023-06-09	20:12:57
b86a4f90b34abe0	46.352650	-72.543140	0	2023-06-09	20:12:57
931f192516cbe5d	46.355680	-72.554010	-74	2023-06-09	20:12:59
931f192516cbe5d	46.355889	-72.554204	-74	2023-06-09	20:12:59
931f192516cbe5d	46.356018	-72.554290	-75	2023-06-09	20:13:00
085a6ac6917b3fe	46.344460	-72.545470	0	2023-06-09	20:13:01
4fcb96c6cccdd19	46.339240	-72.544800	0	2023-06-09	20:13:03
931f192516cbe5d	46.356275	-72.554591	-78	2023-06-09	20:13:03
931f192516cbe5d	46.356770	-72.555190	-81	2023-06-09	20:13:06
931f192516cbe5d	46.356490	-72.554848	-81	2023-06-09	20:13:06
f7f859e13ced525	46.323476	-72.563102	-420	2023-06-09	20:13:07
931f192516cbe5d	46.356661	-72.555020	-83	2023-06-09	20:13:08
c95beba7e978c35	46.346853	-72.532753	0	2023-06-09	20:13:09
931f192516cbe5d	46.355840	-72.554200	-84	2023-06-09	20:13:09
c9df3b3034b1d1b	46.345113	-72.560691	97	2023-06-09	20:13:10
931f192516cbe5d	46.356790	-72.555234	-85	2023-06-09	20:13:10
e72c217c5f07944	46.339294	-72.545006	0	2023-06-09	20:13:10
e72c217c5f07944	46.339296	-72.545005	0	2023-06-09	20:13:10
931f192516cbe5d	46.355430	-72.553560	-86	2023-06-09	20:13:11
041af7e42af1869	46.342223	-72.538360	0	2023-06-09	20:13:12
931f192516cbe5d	46.357005	-72.555492	-88	2023-06-09	20:13:13
ea3294ff0e254dd	46.351927	-72.543005	0	2023-06-09	20:13:15
931f192516cbe5d	46.357176	-72.555664	-90	2023-06-09	20:13:15
931f192516cbe5d	46.357348	-72.555878	-92	2023-06-09	20:13:17
931f192516cbe5d	46.357648	-72.556264	-95	2023-06-09	20:13:20
931f192516cbe5d	46.357820	-72.556565	-97	2023-06-09	20:13:22
3cb18db3f33d518	46.347046	-72.545214	0	2023-06-09	20:13:24
7b1fd7de85ac569	46.342197	-72.537147	0	2023-06-09	20:13:25
9b7c8128585fb40	46.394470	-72.655699	1262	2023-06-09	20:13:25
931f192516cbe5d	46.357992	-72.557080	-100	2023-06-09	20:13:25
e72c217c5f07944	46.339290	-72.545010	0	2023-06-09	20:13:25
4471dfd8ba069ff	46.345100	-72.547699	-116	2023-06-09	20:13:25
4eb4882fe318624	46.347520	-72.540472	0	2023-06-09	20:13:27
931f192516cbe5d	46.358078	-72.557595	-103	2023-06-09	20:13:28
f7f859e13ced525	46.323404	-72.563082	-442	2023-06-09	20:13:29
b1448cf6a83a2ca	46.327350	-72.560899	-594	2023-06-09	20:13:30
c9df3b3034b1d1b	46.344637	-72.556353	76	2023-06-09	20:13:31
931f192516cbe5d	46.357949	-72.558110	-106	2023-06-09	20:13:31
931f192516cbe5d	46.357150	-72.559610	-106	2023-06-09	20:13:31
ea7101de20ee916	46.347570	-72.540430	0	2023-06-09	20:13:32
085a6ac6917b3fe	46.343787	-72.541888	0	2023-06-09	20:13:32
931f192516cbe5d	46.357220	-72.561570	-108	2023-06-09	20:13:33
931f192516cbe5d	46.357777	-72.558367	-108	2023-06-09	20:13:33
a7b5bc86793449a	46.350334	-72.538521	0	2023-06-09	20:13:35
a7b5bc86793449a	46.350334	-72.538520	0	2023-06-09	20:13:35
931f192516cbe5d	46.357520	-72.558796	-111	2023-06-09	20:13:36
931f192516cbe5d	46.357391	-72.559097	-113	2023-06-09	20:13:38
a7b5bc86793449a	46.350340	-72.538520	0	2023-06-09	20:13:40
ea7101de20ee916	46.347588	-72.540410	0	2023-06-09	20:13:41
ea7101de20ee916	46.347587	-72.540411	0	2023-06-09	20:13:41
931f192516cbe5d	46.357048	-72.560170	-119	2023-06-09	20:13:44
4eb4882fe318624	46.347470	-72.540420	0	2023-06-09	20:13:45
931f192516cbe5d	46.357005	-72.560728	-122	2023-06-09	20:13:47
931f192516cbe5d	46.357048	-72.561071	-124	2023-06-09	20:13:49
14794af66984b22	46.341980	-72.548270	0	2023-06-09	20:13:51
931f192516cbe5d	46.357176	-72.561328	-126	2023-06-09	20:13:51
931f192516cbe5d	46.357210	-72.561360	-127	2023-06-09	20:13:52
931f192516cbe5d	46.357262	-72.561586	-128	2023-06-09	20:13:53
4fcb96c6cccdd19	46.339230	-72.544790	0	2023-06-09	20:13:54
4fcb96c6cccdd19	46.339230	-72.544800	0	2023-06-09	20:13:54
b1448cf6a83a2ca	46.327280	-72.560910	-618	2023-06-09	20:13:54
931f192516cbe5d	46.357262	-72.561758	-131	2023-06-09	20:13:56
931f192516cbe5d	46.357950	-72.558080	-132	2023-06-09	20:13:57
931f192516cbe5d	46.357305	-72.561758	-133	2023-06-09	20:13:58
c9df3b3034b1d1b	46.344008	-72.551464	46	2023-06-09	20:14:01
37fb8ace923173e	46.346104	-72.538540	0	2023-06-09	20:14:02
4227457f1db609e	46.376510	-72.549100	-1665	2023-06-09	20:14:02
37fb8ace923173e	46.346104	-72.538455	0	2023-06-09	20:14:07
931f192516cbe5d	46.357305	-72.561800	-143	2023-06-09	20:14:08
817fa3f6535d309	46.365420	-72.505800	1475	2023-06-09	20:14:08
c95beba7e978c35	46.346853	-72.532753	0	2023-06-09	20:14:09
c9ecc14690d8152	46.341537	-72.549355	0	2023-06-09	20:14:09
9b7c8128585fb40	46.394513	-72.659605	1217	2023-06-09	20:14:10
4fcb96c6cccdd19	46.339256	-72.544800	0	2023-06-09	20:14:11
4fcb96c6cccdd19	46.339256	-72.544799	0	2023-06-09	20:14:11
4fcb96c6cccdd19	46.339250	-72.544800	0	2023-06-09	20:14:11
b1448cf6a83a2ca	46.327307	-72.560856	-635	2023-06-09	20:14:11
01f5669620394c3	46.370560	-72.559620	186	2023-06-09	20:14:12
4227457f1db609e	46.376520	-72.549060	-1677	2023-06-09	20:14:14
4227457f1db609e	46.376517	-72.549056	-1677	2023-06-09	20:14:14
931f192516cbe5d	46.357050	-72.560730	-151	2023-06-09	20:14:16
931f192516cbe5d	46.357280	-72.561770	-152	2023-06-09	20:14:17
085a6ac6917b3fe	46.343229	-72.540257	0	2023-06-09	20:14:18
931f192516cbe5d	46.357290	-72.561730	-154	2023-06-09	20:14:19
b1448cf6a83a2ca	46.327340	-72.560870	-644	2023-06-09	20:14:20
4fcb96c6cccdd19	46.339260	-72.544800	0	2023-06-09	20:14:22
c92a94782931fde	46.337090	-72.549530	0	2023-06-09	20:14:23
c9df3b3034b1d1b	46.343919	-72.551091	24	2023-06-09	20:14:23
4227457f1db609e	46.376520	-72.549070	-1686	2023-06-09	20:14:23
e58836a3e34443e	46.351030	-72.541120	0	2023-06-09	20:14:25
c92a94782931fde	46.337135	-72.549570	-4	2023-06-09	20:14:27
931f192516cbe5d	46.357390	-72.561940	-167	2023-06-09	20:14:32
16d211be63235a1	46.349150	-72.550060	1287	2023-06-09	20:14:37
817fa3f6535d309	46.365400	-72.505770	1445	2023-06-09	20:14:38
fe7d9caa65aa413	46.311530	-72.692460	561	2023-06-09	20:14:41
b1448cf6a83a2ca	46.327350	-72.560856	-667	2023-06-09	20:14:43
b9d29db27667114	46.342860	-72.543070	0	2023-06-09	20:14:43
c9df3b3034b1d1b	46.342939	-72.548216	0	2023-06-09	20:14:47
16d211be63235a1	46.349160	-72.550050	1277	2023-06-09	20:14:47
817fa3f6535d309	46.365400	-72.505780	1435	2023-06-09	20:14:48
931f192516cbe5d	46.357348	-72.561843	-185	2023-06-09	20:14:50
4227457f1db609e	46.376520	-72.549100	-1714	2023-06-09	20:14:51
c9df3b3034b1d1b	46.342766	-72.547995	0	2023-06-09	20:14:52
c9df3b3034b1d1b	46.342505	-72.547949	0	2023-06-09	20:14:56
931f192516cbe5d	46.357348	-72.561886	-193	2023-06-09	20:14:58
817fa3f6535d309	46.365410	-72.505800	1425	2023-06-09	20:14:58
931f192516cbe5d	46.357348	-72.561929	-195	2023-06-09	20:15:00
8afe134a81a8112	46.102390	-72.365980	-1752	2023-06-09	20:15:02
8afe134a81a8112	46.102390	-72.365990	-1752	2023-06-09	20:15:02
931f192516cbe5d	46.357477	-72.562187	-198	2023-06-09	20:15:03
b1448cf6a83a2ca	46.327350	-72.560899	-688	2023-06-09	20:15:04
085a6ac6917b3fe	46.343272	-72.540171	-46	2023-06-09	20:15:04
931f192516cbe5d	46.357563	-72.562401	-200	2023-06-09	20:15:05
16d211be63235a1	46.349197	-72.550050	1259	2023-06-09	20:15:05
16d211be63235a1	46.349190	-72.550050	1259	2023-06-09	20:15:05
16d211be63235a1	46.349196	-72.550048	1259	2023-06-09	20:15:05
86a7fbbfc0b5590	46.365010	-72.560500	484	2023-06-09	20:15:06
72281119b5ce15d	46.347760	-72.536512	0	2023-06-09	20:15:07
7b60da3b48c491d	46.342658	-72.543531	0	2023-06-09	20:15:08
931f192516cbe5d	46.357734	-72.562959	-203	2023-06-09	20:15:08
7666e111eb53f51	46.356490	-72.588923	1079	2023-06-09	20:15:09
b9bcd4ea63eeded	46.340911	-72.547252	0	2023-06-09	20:15:09
0d57ce98f333d9b	46.350550	-72.542780	0	2023-06-09	20:15:10
01f5669620394c3	46.370560	-72.559620	128	2023-06-09	20:15:10
931f192516cbe5d	46.357992	-72.563560	-206	2023-06-09	20:15:11
0d57ce98f333d9b	46.350510	-72.542740	0	2023-06-09	20:15:13
931f192516cbe5d	46.358120	-72.563989	-208	2023-06-09	20:15:13
e473b370ba93e6b	46.360496	-72.571251	1201	2023-06-09	20:15:13
68ac83f2c1e44d7	46.341984	-72.541416	0	2023-06-09	20:15:13
68ac83f2c1e44d7	46.341984	-72.541459	0	2023-06-09	20:15:14
817fa3f6535d309	46.369270	-72.504570	1408	2023-06-09	20:15:15
931f192516cbe5d	46.358335	-72.564547	-211	2023-06-09	20:15:16
16d211be63235a1	46.349170	-72.550060	1247	2023-06-09	20:15:17
7666e111eb53f51	46.356540	-72.588900	1070	2023-06-09	20:15:18
9b7c8128585fb40	46.391340	-72.660630	1149	2023-06-09	20:15:18
931f192516cbe5d	46.358464	-72.564933	-213	2023-06-09	20:15:18
817fa3f6535d309	46.369280	-72.504555	1403	2023-06-09	20:15:20
817fa3f6535d309	46.369282	-72.504552	1403	2023-06-09	20:15:20
817fa3f6535d309	46.369280	-72.504560	1403	2023-06-09	20:15:20
931f192516cbe5d	46.358678	-72.565448	-216	2023-06-09	20:15:21
931f192516cbe5d	46.358764	-72.565835	-218	2023-06-09	20:15:23
0d57ce98f333d9b	46.350520	-72.542740	0	2023-06-09	20:15:24
0d57ce98f333d9b	46.350560	-72.542770	0	2023-06-09	20:15:25
c9df3b3034b1d1b	46.342301	-72.548022	0	2023-06-09	20:15:26
931f192516cbe5d	46.358979	-72.566392	-221	2023-06-09	20:15:26
99ffe565c8c4d84	46.342285	-72.542789	937	2023-06-09	20:15:27
16d211be63235a1	46.349180	-72.550050	1237	2023-06-09	20:15:27
b1448cf6a83a2ca	46.327380	-72.560880	-711	2023-06-09	20:15:27
58860958289615b	46.350729	-72.545565	0	2023-06-09	20:15:27
931f192516cbe5d	46.359107	-72.566779	-223	2023-06-09	20:15:28
58860958289615b	46.350729	-72.545564	0	2023-06-09	20:15:28
6ac6470c40d5837	46.347791	-72.535754	0	2023-06-09	20:15:29
931f192516cbe5d	46.359236	-72.567165	-225	2023-06-09	20:15:30
817fa3f6535d309	46.367203	-72.506960	1392	2023-06-09	20:15:31
817fa3f6535d309	46.367200	-72.506970	1392	2023-06-09	20:15:31
817fa3f6535d309	46.367202	-72.506960	1392	2023-06-09	20:15:31
b422caa965388c1	46.348920	-72.537470	49	2023-06-09	20:15:33
02c4fe237fe1928	46.341995	-72.542680	0	2023-06-09	20:15:33
931f192516cbe5d	46.359580	-72.568109	-230	2023-06-09	20:15:35
931f192516cbe5d	46.358770	-72.565810	-232	2023-06-09	20:15:37
0d57ce98f333d9b	46.350506	-72.542780	0	2023-06-09	20:15:38
0d57ce98f333d9b	46.350500	-72.542780	0	2023-06-09	20:15:38
0d57ce98f333d9b	46.350507	-72.542778	0	2023-06-09	20:15:38
9b7c8128585fb40	46.391337	-72.660635	1127	2023-06-09	20:15:40
931f192516cbe5d	46.359923	-72.568967	-235	2023-06-09	20:15:40
817fa3f6535d309	46.367200	-72.506950	1381	2023-06-09	20:15:42
931f192516cbe5d	46.360180	-72.569311	-238	2023-06-09	20:15:43
b422caa965388c1	46.348910	-72.537460	38	2023-06-09	20:15:44
770fcc08eb56183	46.343170	-72.545640	0	2023-06-09	20:15:44
02c4fe237fe1928	46.341990	-72.542690	0	2023-06-09	20:15:44
931f192516cbe5d	46.360481	-72.569525	-241	2023-06-09	20:15:46
0d57ce98f333d9b	46.350500	-72.542770	0	2023-06-09	20:15:48
0d57ce98f333d9b	46.350500	-72.542790	0	2023-06-09	20:15:48
16d211be63235a1	46.349190	-72.550060	1214	2023-06-09	20:15:50
16d211be63235a1	46.349190	-72.550040	1214	2023-06-09	20:15:50
931f192516cbe5d	46.360223	-72.570298	-248	2023-06-09	20:15:53
c9df3b3034b1d1b	46.342088	-72.548166	0	2023-06-09	20:15:55
86a7fbbfc0b5590	46.365025	-72.560490	434	2023-06-09	20:15:56
770fcc08eb56183	46.343186	-72.545621	0	2023-06-09	20:15:56
c9df3b3034b1d1b	46.341865	-72.548266	0	2023-06-09	20:15:58
d092fcd6aba6a88	46.341212	-72.545149	0	2023-06-09	20:16:00
c9df3b3034b1d1b	46.341627	-72.548423	0	2023-06-09	20:16:01
931f192516cbe5d	46.359530	-72.568160	-257	2023-06-09	20:16:02
817fa3f6535d309	46.372480	-72.499960	1359	2023-06-09	20:16:04
931f192516cbe5d	46.360200	-72.569320	-262	2023-06-09	20:16:07
cedcb96663d7ae7	46.351750	-72.545600	0	2023-06-09	20:16:09
b40a7c7754582ea	46.340950	-72.547810	0	2023-06-09	20:16:09
6185ba5a28bfc72	46.339250	-72.544785	0	2023-06-09	20:16:11
b422caa965388c1	46.348920	-72.537470	11	2023-06-09	20:16:11
b1448cf6a83a2ca	46.327264	-72.560985	-755	2023-06-09	20:16:11
c9df3b3034b1d1b	46.341284	-72.548600	0	2023-06-09	20:16:12
b1448cf6a83a2ca	46.327230	-72.561000	-757	2023-06-09	20:16:13
2d56b7bee8b2e7a	46.341990	-72.542650	0	2023-06-09	20:16:14
863c3c574422cff	46.325060	-72.563510	140	2023-06-09	20:16:15
68a22ea3200a29a	46.339420	-72.551530	0	2023-06-09	20:16:16
c9df3b3034b1d1b	46.341159	-72.548254	0	2023-06-09	20:16:16
68a22ea3200a29a	46.339400	-72.551490	-1	2023-06-09	20:16:17
b422caa965388c1	46.348930	-72.537510	4	2023-06-09	20:16:18
b40a7c7754582ea	46.340954	-72.547767	0	2023-06-09	20:16:20
863c3c574422cff	46.325058	-72.563510	135	2023-06-09	20:16:20
6185ba5a28bfc72	46.339260	-72.544780	0	2023-06-09	20:16:22
c9df3b3034b1d1b	46.340943	-72.547544	0	2023-06-09	20:16:22
b422caa965388c1	46.348910	-72.537450	0	2023-06-09	20:16:22
af0f19aa58fd441	46.296100	-72.661990	1004	2023-06-09	20:16:23
2d56b7bee8b2e7a	46.341990	-72.542630	0	2023-06-09	20:16:23
b1448cf6a83a2ca	46.327340	-72.560890	-769	2023-06-09	20:16:25
68a22ea3200a29a	46.339410	-72.551540	0	2023-06-09	20:16:26
49cee1d7599209c	46.343443	-72.541330	0	2023-06-09	20:16:26
68a22ea3200a29a	46.339400	-72.551490	0	2023-06-09	20:16:27
68a22ea3200a29a	46.339402	-72.551491	0	2023-06-09	20:16:27
b422caa965388c1	46.348940	-72.537506	0	2023-06-09	20:16:28
b2f1c209e8bee67	46.350439	-72.542896	0	2023-06-09	20:16:29
cedcb96663d7ae7	46.351741	-72.545551	0	2023-06-09	20:16:32
cedcb96663d7ae7	46.351740	-72.545555	0	2023-06-09	20:16:32
487f321a391ad5d	46.346510	-72.538930	0	2023-06-09	20:16:33
487f321a391ad5d	46.346533	-72.538927	0	2023-06-09	20:16:33
c9df3b3034b1d1b	46.341089	-72.547190	0	2023-06-09	20:16:33
af0f19aa58fd441	46.295586	-72.661500	992	2023-06-09	20:16:35
83ce393dbf20030	46.343960	-72.545930	0	2023-06-09	20:16:35
83ce393dbf20030	46.343993	-72.545909	0	2023-06-09	20:16:35
83ce393dbf20030	46.343994	-72.545906	0	2023-06-09	20:16:35
c9df3b3034b1d1b	46.341360	-72.547055	0	2023-06-09	20:16:36
83ce393dbf20030	46.343960	-72.545950	0	2023-06-09	20:16:38
83ce393dbf20030	46.343960	-72.545960	0	2023-06-09	20:16:38
86a7fbbfc0b5590	46.362103	-72.557550	391	2023-06-09	20:16:39
931f192516cbe5d	46.354945	-72.576263	-294	2023-06-09	20:16:39
732ee059f85fc08	46.346140	-72.532710	0	2023-06-09	20:16:39
00c64dbc2dd83fb	46.343590	-72.541570	0	2023-06-09	20:16:39
af0f19aa58fd441	46.296150	-72.661980	987	2023-06-09	20:16:40
83ce393dbf20030	46.343990	-72.545910	-2	2023-06-09	20:16:40
83ce393dbf20030	46.343950	-72.545940	-2	2023-06-09	20:16:40
cedcb96663d7ae7	46.351730	-72.545570	0	2023-06-09	20:16:41
c9df3b3034b1d1b	46.341562	-72.546899	0	2023-06-09	20:16:42
e36aecbd7eccc20	46.346753	-72.540757	0	2023-06-09	20:16:44
cb9089c97c2b7e6	46.351974	-72.546295	89	2023-06-09	20:16:45
83ce393dbf20030	46.343950	-72.545960	0	2023-06-09	20:16:48
732ee059f85fc08	46.346130	-72.532700	0	2023-06-09	20:16:49
732ee059f85fc08	46.346130	-72.532702	0	2023-06-09	20:16:49
732ee059f85fc08	46.346130	-72.532710	0	2023-06-09	20:16:49
00c64dbc2dd83fb	46.343590	-72.541580	0	2023-06-09	20:16:49
c9df3b3034b1d1b	46.341809	-72.546818	0	2023-06-09	20:16:50
c95beba7e978c35	46.327995	-72.516216	-164	2023-06-09	20:16:53
c9df3b3034b1d1b	46.342038	-72.546683	0	2023-06-09	20:16:53
817fa3f6535d309	46.372470	-72.499960	1310	2023-06-09	20:16:53
817fa3f6535d309	46.372471	-72.499966	1310	2023-06-09	20:16:53
b1448cf6a83a2ca	46.327307	-72.560899	-797	2023-06-09	20:16:53
cedcb96663d7ae7	46.351760	-72.545600	0	2023-06-09	20:16:59
37e09f23a0c7dbb	46.347380	-72.547940	0	2023-06-09	20:17:00
37e09f23a0c7dbb	46.347380	-72.547960	0	2023-06-09	20:17:00
f88c566f1e24412	46.339452	-72.551544	0	2023-06-09	20:17:01
be5732e96acf96a	46.341000	-72.547840	0	2023-06-09	20:17:02
46a58f453c3c9ed	46.342730	-72.542060	0	2023-06-09	20:17:03
863c3c574422cff	46.329556	-72.556640	92	2023-06-09	20:17:03
be5732e96acf96a	46.340950	-72.547860	0	2023-06-09	20:17:04
817fa3f6535d309	46.375630	-72.494790	1299	2023-06-09	20:17:04
817fa3f6535d309	46.375630	-72.494780	1299	2023-06-09	20:17:04
be5732e96acf96a	46.340990	-72.547890	0	2023-06-09	20:17:05
cb9089c97c2b7e6	46.348850	-72.549680	68	2023-06-09	20:17:06
00c64dbc2dd83fb	46.343575	-72.541550	0	2023-06-09	20:17:06
00c64dbc2dd83fb	46.343575	-72.541552	0	2023-06-09	20:17:06
00c64dbc2dd83fb	46.343570	-72.541550	0	2023-06-09	20:17:06
7b60da3b48c491d	46.342655	-72.543528	0	2023-06-09	20:17:08
b422caa965388c1	46.348940	-72.537510	15	2023-06-09	20:17:10
b1448cf6a83a2ca	46.327350	-72.560856	-818	2023-06-09	20:17:14
b0b7c2760246782	46.342469	-72.546895	0	2023-06-09	20:17:14
57fc82fffb77455	46.345289	-72.542746	0	2023-06-09	20:17:17
817fa3f6535d309	46.375650	-72.494790	1286	2023-06-09	20:17:17
d8889784362f1ed	46.337402	-72.549170	0	2023-06-09	20:17:17
d8889784362f1ed	46.337403	-72.549172	0	2023-06-09	20:17:17
01f5669620394c3	46.340660	-72.540000	0	2023-06-09	20:17:18
b1448cf6a83a2ca	46.327390	-72.560870	-827	2023-06-09	20:17:23
931f192516cbe5d	46.353056	-72.580769	-339	2023-06-09	20:17:24
b422caa965388c1	46.348934	-72.537506	0	2023-06-09	20:17:25
3cb18db3f33d518	46.347108	-72.545265	0	2023-06-09	20:17:26
817fa3f6535d309	46.375661	-72.494776	1276	2023-06-09	20:17:27
817fa3f6535d309	46.375660	-72.494774	1276	2023-06-09	20:17:27
817fa3f6535d309	46.375660	-72.494780	1276	2023-06-09	20:17:27
d8889784362f1ed	46.337400	-72.549190	0	2023-06-09	20:17:27
cb9089c97c2b7e6	46.348846	-72.549630	46	2023-06-09	20:17:28
